accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
OQ739674.1,OQ739674,"OQ739674.1 Orthohantavirus seoulense strain HBQ65/2009 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3751914241960183,e24777b4f2e77f8d978b8fe2c626bca213986fc491f248dfbd75b9c6b9b01645,within_expected_range,0.3243491577335375,0.1638591117917305,0.2113323124042879,0.3004594180704441,0,0,0.0,6530,,3052498,HBQ65/2009,,China,,2009,COMPLETE,L,,False
OQ739676.1,OQ739676,"OQ739676.1 Orthohantavirus seoulense strain HBQ73/2000 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3745788667687595,d5f87cf2fb89fc0cf4acf824421be13deade93130f0ea048e5331bddcdcbd9ea,within_expected_range,0.3240428790199081,0.1629402756508422,0.2116385911179173,0.3013782542113323,0,0,0.0,6530,,3052498,HBQ73/2000,,China,,2000,COMPLETE,L,,False
OQ739677.1,OQ739677,"OQ739677.1 Orthohantavirus seoulense strain HBQ74/2000 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3750382848392036,c2c6d464198c5c8cb5763fd49101853e42abc7221230ae25e4ea1193e05f5e99,within_expected_range,0.3245022970903522,0.1633996937212863,0.2116385911179173,0.3004594180704441,0,0,0.0,6530,,3052498,HBQ74/2000,,China,,2000,COMPLETE,L,,False
OQ739678.1,OQ739678,"OQ739678.1 Orthohantavirus seoulense strain HBQ75/2000 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3739663093415007,b9e3a548b28bfe1159651af551a4aefbf1faac3771c78d3604e74a9b9e93f2e0,within_expected_range,0.3255742725880551,0.1638591117917305,0.2101071975497702,0.3004594180704441,0,0,0.0,6530,,3052498,HBQ75/2000,,China,,2000,COMPLETE,L,,False
OQ739679.1,OQ739679,"OQ739679.1 Orthohantavirus seoulense strain HBT4/2016 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.373813169984686,7eed6e188e7845046c26bc1f9f8bf72ebe2e2c5bf7c6c98a8be69a499081f86e,within_expected_range,0.3246554364471669,0.1623277182235834,0.2114854517611026,0.301531393568147,0,0,0.0,6530,,3052498,HBT4/2016,,China,,2016,COMPLETE,L,,False
OQ739680.1,OQ739680,"OQ739680.1 Orthohantavirus seoulense strain HBT5/2016 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3739663093415007,02f225fd6dd6bf96fe5a1920b2af9cc5b4c95dcefee4565006cb6838b6a3cb3d,within_expected_range,0.3246554364471669,0.1624808575803981,0.2114854517611026,0.3013782542113323,0,0,0.0,6530,,3052498,HBT5/2016,,China,,2016,COMPLETE,L,,False
OQ739681.1,OQ739681,"OQ739681.1 Orthohantavirus seoulense strain HBT6/2015 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3750382848392036,3aa67f5e5e6102327686950192633d6f2d2b5a6756de636f8c14a329e62f3644,within_expected_range,0.3241960183767228,0.1630934150076569,0.2119448698315467,0.3007656967840735,0,0,0.0,6530,,3052498,HBT6/2015,,China,,2015,COMPLETE,L,,False
OQ739682.1,OQ739682,"OQ739682.1 Orthohantavirus seoulense strain HBT7/2016 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3733537519142419,2b0406c6efb4965bd2e3c01678fbc18eb60a107c138b69151fd5d1a9e00cbf62,within_expected_range,0.3254211332312404,0.1630934150076569,0.210260336906585,0.3012251148545176,0,0,0.0,6530,,3052498,HBT7/2016,,China,,2016,COMPLETE,L,,False
OQ739683.1,OQ739683,"OQ739683.1 Orthohantavirus seoulense strain HBT41/2012 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3744257274119448,2d0593494da90a61f035cec503c34f92e1b767e3becb9b369b719ce4492d0525,within_expected_range,0.3249617151607963,0.163552833078101,0.2108728943338438,0.3006125574272588,0,0,0.0,6530,,3052498,HBT41/2012,,China,,2012,COMPLETE,L,,False
OQ739684.1,OQ739684,"OQ739684.1 Orthohantavirus seoulense strain HBT43/2012 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3744257274119448,be05276caaf97ed6cd031337545546e923046d1eee5221de37997b6721ac7aaa,within_expected_range,0.3246554364471669,0.163552833078101,0.2108728943338438,0.3009188361408882,0,0,0.0,6530,,3052498,HBT43/2012,,China,,2012,COMPLETE,L,,False
OQ739685.1,OQ739685,"OQ739685.1 Orthohantavirus seoulense strain HBT52/2013 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3756508422664625,ec72fc8dd108d37d88e282cf84da16d5d2c17a94a19b25efadf6c0ace3abdcd7,within_expected_range,0.3237366003062787,0.1633996937212863,0.2122511485451761,0.3006125574272588,0,0,0.0,6530,,3052498,HBT52/2013,,China,,2013,COMPLETE,L,,False
OQ739686.1,OQ739686,"OQ739686.1 Orthohantavirus seoulense strain HBT60/2013 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3753445635528331,9a801b5a33a61dcff790872ef448a8c8926bdb6509b6f1bd630c08c40b144277,within_expected_range,0.3240428790199081,0.1637059724349157,0.2116385911179173,0.3006125574272588,0,0,0.0,6530,,3052498,HBT60/2013,,China,,2013,COMPLETE,L,,False
OQ739687.1,OQ739687,"OQ739687.1 Orthohantavirus seoulense strain HBT61/2014 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.374885145482389,e9c40a48768157c35a36e029835039214996129cc1021dd6f6ae6463eecc61f4,within_expected_range,0.3243491577335375,0.1633996937212863,0.2114854517611026,0.3007656967840735,0,0,0.0,6530,,3052498,HBT61/2014,,China,,2014,COMPLETE,L,,False
OQ739688.1,OQ739688,"OQ739688.1 Orthohantavirus seoulense strain HBT62/2014 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3751914241960183,2a6e8bde9e221683fd8e22e0e7de2f57fd726f6590d555b6ff264807fc54dc0b,within_expected_range,0.3243491577335375,0.1637059724349157,0.2114854517611026,0.3004594180704441,0,0,0.0,6530,,3052498,HBT62/2014,,China,,2014,COMPLETE,L,,False
OQ739689.1,OQ739689,"OQ739689.1 Orthohantavirus seoulense strain HBT63/2013 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3751914241960183,de0b14ac9d656fd205e9c3a40b6e748b3930f35caa3d95b2666c9c3895914aba,within_expected_range,0.3240428790199081,0.163552833078101,0.2116385911179173,0.3007656967840735,0,0,0.0,6530,,3052498,HBT63/2013,,China,,2013,COMPLETE,L,,False
OQ739690.1,OQ739690,"OQ739690.1 Orthohantavirus seoulense strain HBT64/2014 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3754977029096478,59ce97f6bf58c24754b7c73caf3fbf4d4fd77847676c5a0706ffbec10134ce2a,within_expected_range,0.3234303215926493,0.1629402756508422,0.2125574272588055,0.3010719754977029,0,0,0.0,6530,,3052498,HBT64/2014,,China,,2014,COMPLETE,L,,False
OQ739691.1,OQ739691,"OQ739691.1 Orthohantavirus seoulense strain HBT65/2014 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6530,0.3753445635528331,6a6883f48420c086cdfd48d9ab442088e1eb05fb9a61d66680a429803e3b2a8e,within_expected_range,0.323583460949464,0.1629402756508422,0.2124042879019908,0.3010719754977029,0,0,0.0,6530,,3052498,HBT65/2014,,China,,2014,COMPLETE,L,,False
PX794538.1,PX794538,"PX794538.1 Orthohantavirus seoulense strain NMGTL09 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6532,0.3740048989589712,f7deaa0f3cc9186ec221ec277d943b3aab418c81028f4665b90b20cccd2c6abd,within_expected_range,0.3256276791181874,0.1628903857930189,0.2111145131659522,0.3003674219228414,0,0,0.0,6532,,3052498,NMGTL09,,"China: Tong Liao, Inner Mongolia",,2025-05-17,COMPLETE,L,,False
PX794539.1,PX794539,"PX794539.1 Orthohantavirus seoulense strain NMGXAM09 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6532,0.3762633996937213,a5ed5ff7f00608ddc79624d830d6d9797dbd3e103f18a30fb50d180d17bf704d,within_expected_range,0.3237366003062787,0.1647779479326186,0.2114854517611026,0.3,0,2,0.0003061849357011,6530,,3052498,NMGXAM09,,"China: Hinggan League, Inner Mongolia",,2025-03-21,COMPLETE,L,,False
PX794537.1,PX794537,"PX794537.1 Orthohantavirus seoulense strain NMGTL10 segment L, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,L,6538,0.3738904193449648,357e2fff0a5a871d6be4c79d9bf09f92dca6d059f7bbb210db309de3722d12da,within_expected_range,0.3259871441689623,0.1629935720844811,0.2108968472604836,0.3001224364860728,0,4,0.0006118078923218,6534,,3052498,NMGTL10,,"China: Tong Liao, Inner Mongolia",,2025-05-17,COMPLETE,L,,False
KP645197.1,KP645197,"KP645197.1 Seoul virus isolate Fj372/2013 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3605,0.388626907073509,5e961b0f2813dab0e19e52d3c14e7b8bbd99dc48ff3ea2be8bd74fb4b63ba08e,within_expected_range,0.3062413314840499,0.1814147018030513,0.2072122052704577,0.305131761442441,0,0,0.0,3605,,3052498,Fj372/2013,,China,,2013-12-17,COMPLETE,M,,False
KU204959.2,KU204959,"KU204959.2 Orthohantavirus seoulense strain Tchoupitoulas/POR segment M polyprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3650,0.3987393806522334,e699b4afe1ac6aea11acde0116da1bf15bb6ca3b6336d7b31719f0a86033712d,within_expected_range,0.3047410249383392,0.1899150452178679,0.2088243354343655,0.2965195944094272,0,1,0.0002739726027397,3649,,3052498,Tchoupitoulas/POR,,USA,,1984,COMPLETE,M,,False
DQ133505.1,DQ133505,"DQ133505.1 Seoul virus BjHD01 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,280855,M,3651,0.3960558751027115,d602dc9e566704f2318b53dd57403dbbd788e1057ef7e3fa79fc840aa8862e81,within_expected_range,0.3043001917282936,0.1873459326211996,0.2087099424815119,0.2996439331689948,0,0,0.0,3651,,280855,BjHD01,,China,,,COMPLETE,M,,False
JX853576.1,JX853576,"JX853576.1 Seoul virus isolate DPRK08 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3916735141057245,b37298bcb0ddfd86bedecfbec834b0d16f0988dd6fb8bcc617589419d44c1938,within_expected_range,0.3045740892906053,0.1837852643111476,0.2078882497945768,0.3037523966036702,0,0,0.0,3651,,3052498,DPRK08,,North Korea,,2011-09-16,COMPLETE,M,,False
JX879768.1,JX879768,"JX879768.1 Seoul virus strain Humber segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.391125718981101,3b99fb52038015c44e4a1e8702a951a1b7d4db66c803f758c6ed1105aeb55a09,within_expected_range,0.3092303478499041,0.1870720350588879,0.2040536839222131,0.2996439331689948,0,0,0.0,3651,,3052498,Humber,,United Kingdom,,2012-02,COMPLETE,M,,False
KM115585.1,KM115585,"KM115585.1 Seoul virus strain 93HBQ3 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3960558751027115,18dc875d9ff1bee13b9105d3106f6999a66e48bda73780f5ed130039988fab82,within_expected_range,0.3040262941659819,0.1876198301835113,0.2084360449192002,0.2999178307313065,0,0,0.0,3651,,3052498,93HBQ3,,China,,,COMPLETE,M,,False
KM233653.1,KM233653,"KM233653.1 Seoul virus strain HBQ5 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3955080799780882,1b5306035ac339cd61a3f1de9d1d3a287c83ec8bbf97ffe3bd2ba8484a79c401,within_expected_range,0.3032046014790468,0.1859764448096412,0.209531635168447,0.3012873185428649,0,0,0.0,3651,,3052498,HBQ5,,China,,2013-08-03,COMPLETE,M,,False
KM233654.1,KM233654,"KM233654.1 Seoul virus strain HBQ7 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3957819775403999,db7823f6d3710439123edcae34dc7c13ee6b71538bf711fab5c3255306ba37aa,within_expected_range,0.3037523966036702,0.1867981374965762,0.2089838400438236,0.3004656258559299,0,0,0.0,3651,,3052498,HBQ7,,China,,2013-08-03,COMPLETE,M,,False
KM233655.1,KM233655,"KM233655.1 Seoul virus strain HBQ17 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3998904409750753,875c969bdeef2800002ef2d2aa6b7d7759536c19f8460901b3f6979641502626,within_expected_range,0.3015612161051766,0.1895371131196932,0.210353327855382,0.298548342919748,0,0,0.0,3651,,3052498,HBQ17,,China,,2013-08-03,COMPLETE,M,,False
KM233656.1,KM233656,"KM233656.1 Seoul virus strain HBQ20 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3955080799780882,84ff1eb49384ed01fd0747ebb6b74a9fca491be986cb54694aa24c4a13c87b33,within_expected_range,0.3032046014790468,0.1859764448096412,0.209531635168447,0.3012873185428649,0,0,0.0,3651,,3052498,HBQ20,,China,,2013-08-03,COMPLETE,M,,False
KM233657.1,KM233657,"KM233657.1 Seoul virus strain HBQ43 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.396603670227335,3d77ce157c372000defb3c8f142e7f2852bf5a3bc84d277fad7d6c6053156031,within_expected_range,0.3040262941659819,0.187893727745823,0.2087099424815119,0.2993700356066831,0,0,0.0,3651,,3052498,HBQ43,,China,,2013-08-03,COMPLETE,M,,False
KM233658.1,KM233658,"KM233658.1 Seoul virus strain HBT14 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3952341824157765,42b21386ae954be496ee84024b257c8053a9629c4261e8aa408bfaada6364063,within_expected_range,0.3032046014790468,0.1854286496850178,0.2098055327307587,0.3015612161051766,0,0,0.0,3651,,3052498,HBT14,,China,,2013-08-03,COMPLETE,M,,False
KM233659.1,KM233659,"KM233659.1 Seoul virus strain HBT49 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3949602848534648,2b23e685e42e67c450c8b3537a8a0610cb96d550eccb62c4c85ed487e0b948e2,within_expected_range,0.3045740892906053,0.1867981374965762,0.2081621473568885,0.3004656258559299,0,0,0.0,3651,,3052498,HBT49,,China,,2013-08-03,COMPLETE,M,,False
KM233660.1,KM233660,"KM233660.1 Seoul virus strain HBT50 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3960558751027115,8d1294fca5437ff3aceddb4127710159e7a99a35c9f45306fa49002ba7128f10,within_expected_range,0.3034784990413585,0.1870720350588879,0.2089838400438236,0.3004656258559299,0,0,0.0,3651,,3052498,HBT50,,China,,2013-08-03,COMPLETE,M,,False
KM233661.1,KM233661,"KM233661.1 Seoul virus strain HBT-3 envelope glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3949602848534648,0592b4ea7c8b691381ca4c74187ea2205983abb99c61838515237c4ac48cc4e2,within_expected_range,0.3043001917282936,0.1870720350588879,0.2078882497945768,0.3007395234182415,0,0,0.0,3651,,3052498,HBT-3,,China,,2013-08-03,COMPLETE,M,,False
KM948593.1,KM948593,"KM948593.1 Seoul virus strain Cherwell segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3924952067926595,a45f3233d68b6d70453b10cc24f81e1a67513fdb8c318c8f74fadb3359ff6647,within_expected_range,0.3073130649137223,0.1867981374965762,0.2056970692960832,0.3001917282936182,0,0,0.0,3651,,3052498,Cherwell,,United Kingdom,,2013,COMPLETE,M,,False
KM948597.1,KM948597,"KM948597.1 Seoul virus strain Humber segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3908518214187894,73e9ddcc0d6c56628d5cc3294965a513290c0b32c8e9967d05eb527004589912,within_expected_range,0.3092303478499041,0.1867981374965762,0.2040536839222131,0.2999178307313065,0,0,0.0,3651,,3052498,Humber,,United Kingdom,,2012,COMPLETE,M,,False
MF149942.1,MF149942,"MF149942.1 Orthohantavirus seoulense strain Rn10-134/NGS glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.4004382360996987,5df195671c4542159000e59b103801ea3dc9a6e55877140f87c603e133da6466,within_expected_range,0.3026568063544234,0.1895371131196932,0.2109011229800055,0.2969049575458778,0,0,0.0,3651,,3052498,Rn10-134/NGS,,South Korea,,2010-09-30,COMPLETE,,,False
MF149943.1,MF149943,"MF149943.1 Orthohantavirus seoulense strain Rn10-145/NGS glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.4007121336620104,3cb0ee450de9f765de8bda55f3e20e8852b99eff0f06407171b983343c8c8d95,within_expected_range,0.3029307039167351,0.1903588058066283,0.210353327855382,0.2963571624212544,0,0,0.0,3651,,3052498,Rn10-145/NGS,,South Korea,,2010-10-20,COMPLETE,,,False
MF149944.1,MF149944,"MF149944.1 Orthohantavirus seoulense strain Rn11-44/NGS glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3996165434127636,93d11463771bea871899793529b5781988d78d7550f8d274acf8ceb606958c46,within_expected_range,0.3034784990413585,0.1900849082443166,0.209531635168447,0.2969049575458778,0,0,0.0,3651,,3052498,Rn11-44/NGS,,South Korea,,2011-07-28,COMPLETE,,,False
MF149945.1,MF149945,"MF149945.1 Orthohantavirus seoulense strain Rn11-53/NGS glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3987948507258285,fbf8a66856d6368f5e6ba2c6d956418b57aa660bcfea2a07467c163267dcb8d2,within_expected_range,0.3034784990413585,0.1889893179950698,0.2098055327307587,0.2977266502328129,0,0,0.0,3651,,3052498,Rn11-53/NGS,,South Korea,,2011-07-28,COMPLETE,,,False
MF149946.1,MF149946,"MF149946.1 Orthohantavirus seoulense strain Hu02-258/NGS glycoprotein gene, complete cds",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3979731580388934,561e81fcf8ff62e4f047e86e94a1f51627f0ab06c3331ffaabcd127bd9def30e,within_expected_range,0.304847986852917,0.1895371131196932,0.2084360449192002,0.2971788551081895,0,0,0.0,3651,,3052498,Hu02-258/NGS,,South Korea,,2002,COMPLETE,,,False
MZ504239.1,MZ504239,"MZ504239.1 Seoul orthohantavirus strain GAW30/2021 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3913996165434127,92b0c3a3d3b8b83a4a40cc2dfd45744d4cca7668b7704f622cd35afd3762f949,within_expected_range,0.3070391673514105,0.1846069569980827,0.20679265954533,0.3015612161051766,0,0,0.0,3651,,3052498,GAW30/2021,,China,,2021-04-24,COMPLETE,M,,False
MZ504240.1,MZ504240,"MZ504240.1 Seoul orthohantavirus strain GAW50/2021 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.390304026294166,a7a9edd6ed825fd68f2d73bd4f5b6890994f418f2580a19a4fcb26eef1fb7d20,within_expected_range,0.3067652697890989,0.1835113667488359,0.20679265954533,0.3029307039167351,0,0,0.0,3651,,3052498,GAW50/2021,,China,,2021-04-24,COMPLETE,M,,False
NC_005237.1,NC_005237,"NC_005237.1 Seoul virus segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.4007121336620104,3525a7f7f9d29283afd067072575a7c68cecf9cc5e97cb700bf3644c3a96bc8e,within_expected_range,0.3015612161051766,0.1898110106820049,0.2109011229800055,0.2977266502328129,0,0,0.0,3651,,3052498,80-39,,,,,COMPLETE,M,,False
OQ739754.1,OQ739754,"OQ739754.1 Orthohantavirus seoulense strain 93HBQ3 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3952341824157765,e5fc48b4d2f4f1464b08f8c9e66a942087a22b8dec609a29017c532bca03a712,within_expected_range,0.3045740892906053,0.1873459326211996,0.2078882497945768,0.3001917282936182,0,0,0.0,3651,,3052498,93HBQ3,,China,,1993,COMPLETE,M,,False
OQ739755.1,OQ739755,"OQ739755.1 Orthohantavirus seoulense strain 93HBJ20 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3957819775403999,5fc139d6a5ba84f4347bb7650b90a3e70042f3ff580c3e1d435bc04522414520,within_expected_range,0.3040262941659819,0.1873459326211996,0.2084360449192002,0.3001917282936182,0,0,0.0,3651,,3052498,93HBJ20,,China,,1993,COMPLETE,M,,False
OQ739756.1,OQ739756,"OQ739756.1 Orthohantavirus seoulense strain 93HBQ4 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3941385921665297,07e7362376ad2fb488f32aa786001ef60d08059a53a98cde8a0b4c6c0abecdb3,within_expected_range,0.3045740892906053,0.1867981374965762,0.2073404546699534,0.3012873185428649,0,0,0.0,3651,,3052498,93HBQ4,,China,,1993,COMPLETE,M,,False
OQ739757.1,OQ739757,"OQ739757.1 Orthohantavirus seoulense strain 93HBX10 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3955080799780882,6e09bccd6d7689515b88d21a3fa2166b8f07abf7066beb3aa2bff5666c7e92bf,within_expected_range,0.3045740892906053,0.1887154204327581,0.20679265954533,0.2999178307313065,0,0,0.0,3651,,3052498,93HBX10,,China,,1993,COMPLETE,M,,False
OQ739758.1,OQ739758,"OQ739758.1 Orthohantavirus seoulense strain 93HBX11 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3960558751027115,4cc3657817e4c0f19c09bc72e0800406924812488a9bf85d4d1e273f891bacf9,within_expected_range,0.3040262941659819,0.1876198301835113,0.2084360449192002,0.2999178307313065,0,0,0.0,3651,,3052498,93HBX11,,China,,1993,COMPLETE,M,,False
OQ739762.1,OQ739762,"OQ739762.1 Orthohantavirus seoulense strain HBCD1/2017 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3971514653519584,66713a35fda14c4686727ba6e84059c7e9e3124ddfa072f53475c28fb8182db3,within_expected_range,0.3032046014790468,0.1876198301835113,0.209531635168447,0.2996439331689948,0,0,0.0,3651,,3052498,HBCD1/2017,,China,,2017,COMPLETE,M,,False
OQ739763.1,OQ739763,"OQ739763.1 Orthohantavirus seoulense strain HBCD1/2018 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3971514653519584,2d888da8efde3296d574ddb4504e4964440984a39afb1bee581eb3ed767b8719,within_expected_range,0.3034784990413585,0.1884415228704464,0.2087099424815119,0.2993700356066831,0,0,0.0,3651,,3052498,HBCD1/2018,,China,,2018,COMPLETE,M,,False
OQ739765.1,OQ739765,"OQ739765.1 Orthohantavirus seoulense strain HBCD4/2017 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3968775677896466,d9f5c4a81895f0f91bd3c9d5e19867f8b1c9b7d9309c76baa6eaad210d846033,within_expected_range,0.3032046014790468,0.1876198301835113,0.2092577376061353,0.2999178307313065,0,0,0.0,3651,,3052498,HBCD4/2017,,China,,2017,COMPLETE,M,,False
OQ739766.1,OQ739766,"OQ739766.1 Orthohantavirus seoulense strain HBCD6/2017 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.39742536291427,346b47929402599b02f1ecab5ea358b1b08533aad0a7a48a84ac8004ffa01bb2,within_expected_range,0.3029307039167351,0.187893727745823,0.209531635168447,0.2996439331689948,0,0,0.0,3651,,3052498,HBCD6/2017,,China,,2017,COMPLETE,M,,False
OQ739767.1,OQ739767,"OQ739767.1 Orthohantavirus seoulense strain HBCD8/2017 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3968775677896466,e7227d7b50f93bad268422f1731a0866657f221d0e9faa2a9120dc915c4c78e2,within_expected_range,0.3037523966036702,0.1881676253081347,0.2087099424815119,0.2993700356066831,0,0,0.0,3651,,3052498,HBCD8/2017,,China,,2017,COMPLETE,M,,False
OQ739768.1,OQ739768,"OQ739768.1 Orthohantavirus seoulense strain HBCD9/2017 segment M, complete sequence",seoul_3052498,seoul,Orthohantavirus seoulense,3052498,Orthohantavirus seoulense,3052498,M,3651,0.3968775677896466,2b2e0d94c13a5261b25f0eca26d6ebc3e0963ebfadb3671e87bf4a440176375d,within_expected_range,0.3034784990413585,0.1884415228704464,0.2084360449192002,0.2996439331689948,0,0,0.0,3651,,3052498,HBCD9/2017,,China,,2017,COMPLETE,M,,False
